restaurant_id,name,cuisine,address,taxi_zone_id,taxi_zone_name,estimated_area_sqft,capacity,turnover_rate,takeaway_ratio,eat_in_ratio,effective_supply_index,dropoff_count,effective_demand,congestion_score,estimated_wait_minutes,nyc_datetime,weather_factor
50111559,DOUGH DOUGHNUTS,Donuts,"10 ROCKEFELLER PLZ, MANHATTAN, NY 10020",161,Midtown Center,8000.0,664.0,3.0,0.8,0.1999999999999999,398.3999999999999,1222,11.82293781035987,0.029676048720782812,0.0,,
41223822,CHIRPING CHICKEN,Chicken,"355 AMSTERDAM AVENUE, MANHATTAN, NY 10024",239,Upper West Side South,1687.5,113.0625,2.0,0.5,0.5,113.0625,830,30.263233520593886,0.2676681792866236,0.0,,
50125310,PREVITI PIZZA,Pizza,"344 E 34TH ST, MANHATTAN, NY 10016",137,Kips Bay,1600.0,107.2,1.8,0.5,0.5,96.48,317,32.665271328274436,0.3385703910476206,0.0,,
40885315,PATSY'S PIZZERIA,Pizza,"204 EAST   60 STREET, MANHATTAN, NY 10022",141,Lenox Hill West,1466.6666666666667,98.26666666666668,1.8,0.5,0.5,88.44000000000001,644,28.701950431924896,0.32453584839354244,0.0,,
50073861,JOE & THE JUICE,"Juice, Smoothies, Fruit Salads","343 AMSTERDAM AVENUE, MANHATTAN, NY 10024",239,Upper West Side South,3100.0,257.3,3.0,0.8,0.1999999999999999,154.38,830,14.539963693148477,0.09418294917183882,0.0,,
50171757,INDAY ROCKEFELLER,Indian,"1 ROCKEFELLER PLAZA, MANHATTAN, NY 10020",161,Midtown Center,3022.65,166.24575000000002,1.0,0.15,0.85,141.3088875,1222,37.62153828644466,0.2662361791394378,0.0,,
40367752,GRIFFIS FACULTY CLUB,American,"521 EAST   68 STREET, MANHATTAN, NY 10065",140,Lenox Hill East,8000.0,480.0,1.2,0.2,0.8,460.8,396,45.70510378576901,0.0991864231462001,0.0,,
41364268,LAVAGNA,Italian,"545 EAST    5 STREET, MANHATTAN, NY 10009",79,East Village,1634.88,89.9184,1.0,0.1,0.9,80.92656000000001,723,18.985756868700015,0.23460476843078482,0.0,,
50007666,BIBI WINE BAR,New American,"211 EAST    4 STREET, MANHATTAN, NY 10009",79,East Village,640.0,32.0,0.8,0.05,0.95,24.32,723,19.82498154398121,0.8151719384860695,0.018687947691017295,,
50154496,NIGHTLY'S,American,"1496 2 AVENUE, MANHATTAN, NY 10075",141,Lenox Hill West,566.4,33.983999999999995,1.2,0.2,0.8,32.62463999999999,644,41.80299481071313,1.2813319874399576,3.3393895687097674,,
40564625,WAKAMBA,American,"543 8 AVENUE, MANHATTAN, NY 10018",68,East Chelsea,958.8333333333334,57.53,1.2,0.2,0.8,55.22880000000001,862,36.46981227307901,0.6603404794795289,0.0,,
40932950,HOTEL CARLYLE - EMPLOYEE CAFETERIA,American,"35 EAST   76 STREET, MANHATTAN, NY 10021",237,Upper East Side South,2439.0,146.34,1.2,0.2,0.8,140.4864,1245,79.27172875665293,0.5642662119369058,0.0,,
50186471,PIZZA COFFEE SHOP MAMA VIOLA,Pizza,"3594 BROADWAY, MANHATTAN, NY 10031",116,Hamilton Heights,1832.4,122.7708,1.8,0.5,0.5,110.49372,72,6.91385086306295,0.06257234223866252,0.0,,
50060293,AOC EAST,French,"1590 1 AVENUE, MANHATTAN, NY 10028",262,Yorkville East,960.0,48.0,0.8,0.05,0.95,36.48,365,81.14421969140594,2.2243481275056456,16.999033253630415,,
50127777,MATTO ESPRESSO,Coffee/Tea,"1353 2 AVENUE, MANHATTAN, NY 10021",141,Lenox Hill West,1279.0,106.157,3.0,0.7,0.3,95.54130000000002,644,19.073588570388438,0.19963710531873058,0.0,,
50152959,GONG CHA,Coffee/Tea,"42 MOTT STREET, MANHATTAN, NY 10013",45,Chinatown,854.0,70.882,3.0,0.7,0.3,63.79380000000001,140,5.213291353946974,0.08172097216260786,0.0,,
50080585,BLUESTONE LANE,Coffee/Tea,"400 MADISON AVENUE, MANHATTAN, NY 10017",161,Midtown Center,7309.55,606.6926500000001,3.0,0.7,0.3,546.0233850000002,1222,16.353036737833943,0.029949334015857098,0.0,,
50135850,CAVIAR KASPIA AT THE MARK,French,"992 MADISON AVE, MANHATTAN, NY 10075",236,Upper East Side North,4648.2,232.41,0.8,0.05,0.95,176.6316,1188,78.67505154865393,0.44541889191205836,0.0,,
41081510,CHOP'T,Salads,"60 EAST   56 STREET, MANHATTAN, NY 10022",161,Midtown Center,540.0,44.82,2.5,0.6,0.4,44.82,1222,20.584930341247667,0.4592800165383237,0.0,,
50182935,SAVOUR,Korean,"3360 BROADWAY, MANHATTAN, NY 10031",152,Manhattanville,1125.0,61.875,1.0,0.15,0.85,52.59375,54,17.28216243752423,0.32859726559760866,0.0,,
41562415,THE COMFORT DINER,American,"214 EAST   45 STREET, MANHATTAN, NY 10017",233,UN/Turtle Bay South,1364.8000000000002,81.888,1.2,0.2,0.8,78.61248,384,52.359280592824526,0.6660428546819096,0.0,,
50117809,MING WONG,Chinese,"61 MOTT STREET, MANHATTAN, NY 10013",45,Chinatown,200.0,12.0,1.2,0.3,0.7,10.079999999999998,140,10.26817886401396,1.0186685380966232,1.022537990157547,,
50119902,MASSERIA EAST,Italian,"1404 3RD AVE, MANHATTAN, NY 10075",236,Upper East Side North,800.0,44.0,1.0,0.1,0.9,39.6,1188,75.34460483715645,1.9026415362918296,11.578479268139505,,
50180580,DUNKIN' BASKIN ROBINS,Donuts,"201 WEST  145 STREET, MANHATTAN, NY 10039",42,Central Harlem North,1652.0,137.116,3.0,0.8,0.1999999999999999,82.2696,146,8.341071612192533,0.1013870446944258,0.0,,
50084817,456 NEW SHANGHAI RESTAURANT,Chinese,"69 MOTT STREET, MANHATTAN, NY 10013",45,Chinatown,800.0,48.0,1.2,0.3,0.7,40.31999999999999,140,10.26817886401396,0.2546671345241558,0.0,,
50181856,SUNDAY MORNING,Bakery Products/Desserts,"11 WEST   25 STREET, MANHATTAN, NY 10010",234,Union Sq,2641.675,219.25902500000004,3.0,0.7,0.3,197.3331225000001,707,13.023451146215573,0.06599728915866908,0.0,,
50171765,SEMICOLON CAFE,Coffee/Tea,"516A 3 AVENUE, MANHATTAN, NY 10016",170,Murray Hill,310.0,25.73,3.0,0.7,0.3,23.157000000000004,846,17.385468188742475,0.7507651331667519,0.0,,
50086327,ETC.,American,"20 EAST   46 STREET, MANHATTAN, NY 10017",161,Midtown Center,4726.8,283.608,1.2,0.2,0.8,272.26368,1222,35.84044540796926,0.13163873127686093,0.0,,
50163161,SUPERHET COFFEE,American,"390 MANHATTAN AVENUE, MANHATTAN, NY 10026",41,Central Harlem,720.0,43.2,1.2,0.2,0.8,41.472,204,27.90457378835311,0.6728533417330514,0.0,,
50015433,FRUCES,"Juice, Smoothies, Fruit Salads","1496 AMSTERDAM AVENUE, MANHATTAN, NY 10031",152,Manhattanville,2662.35,220.97505,3.0,0.8,0.1999999999999999,132.58503,54,5.431089238607942,0.040963065276735565,0.0,,
50125628,BUTTERDOSE,Coffee/Tea,"236 EAST   13 STREET, MANHATTAN, NY 10003",79,East Village,1422.72,118.08576,3.0,0.7,0.3,106.27718400000003,723,7.883714914452477,0.07418069069700298,0.0,,
50141382,SOMM TIME,New American,"254 BROOME STREET, MANHATTAN, NY 10002",148,Lower East Side,360.0,18.0,0.8,0.05,0.95,13.68,434,18.40597355866632,1.3454659034112808,4.02857462244688,,
50140400,OLE & STEEN,American,"1280 LEXINGTON AVENUE, MANHATTAN, NY 10028",236,Upper East Side North,4758.3,285.498,1.2,0.2,0.8,274.07808,1188,68.56936719252074,0.25018187223334587,0.0,,
41697654,HOT JALAPENO,Mexican,"219 EAST  116 STREET, MANHATTAN, NY 10029",74,East Harlem North,652.8000000000001,43.73760000000001,1.8,0.4,0.6,47.23660800000001,309,20.078001808702,0.42505172701439514,0.0,,
50108454,NOZ MARKET,Japanese,"1374 3 AVENUE, MANHATTAN, NY 10075",236,Upper East Side North,1555.0,85.525,1.0,0.15,0.85,72.69625,1188,71.9769256142419,0.9901050688892742,0.8288778712432276,,
50000233,PALM COURT,American,"768 FIFTH AVENUE, MANHATTAN, NY 10019",163,Midtown North,3050.0,183.0,1.2,0.2,0.8,175.68,807,48.1555215473652,0.2741092984253483,0.0,,
41196542,STARBUCKS COFFEE,Coffee/Tea,"373 5 AVENUE, MANHATTAN, NY 10016",170,Murray Hill,920.0,76.36,3.0,0.7,0.3,68.724,846,17.385468188742475,0.2529752079148838,0.0,,
40851227,THE MAGICIAN,American,"118 RIVINGTON STREET, MANHATTAN, NY 10002",148,Lower East Side,1197.6,71.856,1.2,0.2,0.8,68.98176,434,16.04175573624536,0.23255068783755825,0.0,,
50159486,GREEN BLEND EATERY,"Juice, Smoothies, Fruit Salads","387 8 AVENUE, MANHATTAN, NY 10001",68,East Chelsea,360.0,29.880000000000003,3.0,0.8,0.1999999999999999,17.927999999999997,862,12.030551449682529,0.6710481620751076,0.0,,
50160241,YUKA,Japanese,"1557 2 AVENUE, MANHATTAN, NY 10028",263,Yorkville West,1205.6,66.30799999999999,1.0,0.15,0.85,56.3618,533,36.44738964853464,0.6466683045703764,0.0,,
50120191,MUSETTE WINE BAR,French,"420 LENOX AVENUE, MANHATTAN, NY 10037",42,Central Harlem North,960.0,48.0,0.8,0.05,0.95,36.48,146,29.011937790304636,0.7952833824096666,0.0,,
41707875,NEW GOLDEN STAR RESTAURANT,Chinese,"4247 BROADWAY, MANHATTAN, NY 10033",244,Washington Heights South,1137.5,68.25,1.2,0.3,0.7,57.32999999999999,99,7.8176972456472535,0.13636311260504544,0.0,,
50007126,SANDWICHERIE OF NEW YORK,American,"202 EAST   42 STREET, MANHATTAN, NY 10017",233,UN/Turtle Bay South,628.0,37.68,1.2,0.2,0.8,36.1728,384,52.359280592824526,1.447476573359666,5.209980399626431,,
50156679,PICA POLLO JOA RESTAURANT,Spanish,"1370 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10033",244,Washington Heights South,2000.0,110.0,0.9,0.1,0.9,89.10000000000001,99,9.55860297393263,0.10727949465693186,0.0,,
50091096,BENARES,Indian,"45 MURRAY STREET, MANHATTAN, NY 10007",231,TriBeCa/Civic Center,1633.5,89.8425,1.0,0.15,0.85,76.366125,535,29.5376316395612,0.3867897138889947,0.0,,
50081133,TACO INN,Tex-Mex,"1495 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10033",243,Washington Heights North,1257.3333333333333,84.24133333333333,1.8,0.4,0.6,90.98064,79,7.017281819161945,0.07712939609088203,0.0,,
41398154,LITTLE ITALY PIZZA,Pizza,"154 CHURCH STREET, MANHATTAN, NY 10007",231,TriBeCa/Civic Center,1351.2,90.5304,1.8,0.5,0.5,81.47736000000002,535,19.32041866046825,0.23712622329035016,0.0,,
50135702,GARVEY'S TIMES SQUARE,American,"206 WEST   41 STREET, MANHATTAN, NY 10036",100,Garment District,844.0,50.64,1.2,0.2,0.8,48.6144,539,26.83990434853772,0.5520978218087175,0.0,,
50157598,NO GEM,Korean,"51 CANAL STREET, MANHATTAN, NY 10002",148,Lower East Side,1853.6,101.948,1.0,0.15,0.85,86.65579999999999,434,16.83895165763632,0.19431996078319422,0.0,,
50119559,LULLABY,American,"151 RIVINGTON STREET, MANHATTAN, NY 10002",232,Two Bridges/Seward Park,317.3333333333333,19.04,1.2,0.2,0.8,18.2784,162,21.76574747572163,1.190790631331059,2.442959208319474,,
50129506,TERIYAKI ONE,Asian/Asian Fusion,"42 WEST   56 STREET, MANHATTAN, NY 10019",161,Midtown Center,1713.15,102.789,1.1,0.2,0.8,90.45432,1222,35.84044540796926,0.39622701721674836,0.0,,
50181109,PIZZA STOP,Pizza,"531 LENOX AVENUE, MANHATTAN, NY 10037",42,Central Harlem North,1200.0,80.4,1.8,0.5,0.5,72.36000000000001,146,17.36096480974902,0.23992488681245186,0.0,,
50047966,BAGEL BELLY,Sandwiches/Salads/Mixed Buffet,"114 3 AVENUE, MANHATTAN, NY 10003",79,East Village,1732.0,143.756,2.5,0.6,0.4,143.756,723,9.92388905779192,0.06903286859534155,0.0,,
50082264,LAO MA SPICY,Chinese,"58 EAST    8 STREET, MANHATTAN, NY 10003",113,Greenwich Village North,381.5,22.89,1.2,0.3,0.7,19.2276,356,22.274193705080016,1.1584489850568982,2.1460559116218065,,
50018025,SUBWAY,Sandwiches,"29 EAST    8 STREET, MANHATTAN, NY 10003",113,Greenwich Village North,4141.8,343.7694,2.5,0.6,0.4,343.7694000000001,356,14.235461567686578,0.041409914808259764,0.0,,
41270498,STARBUCKS,Coffee/Tea,"301 WEST  145 STREET, MANHATTAN, NY 10039",42,Central Harlem North,1759.5,146.0385,3.0,0.7,0.3,131.43465,146,11.537052185757581,0.08777785907869486,0.0,,
50150358,HANDROLL BAR ROLLING,Japanese,"864 6 AVENUE, MANHATTAN, NY 10001",164,Midtown South,2520.0,138.6,1.0,0.15,0.85,117.81,745,23.270419433091888,0.1975249930658848,0.0,,
50158081,THE MANNER,Seafood,"58 THOMPSON STREET, MANHATTAN, NY 10012",211,SoHo,2512.35,125.6175,0.8,0.05,0.95,95.4693,521,49.96290395173191,0.5233400051297319,0.0,,
50008826,RAY'S PIZZA BAGEL CAFE,Pizza,"2 SAINT MARKS PLACE, MANHATTAN, NY 10003",79,East Village,8000.0,536.0,1.8,0.5,0.5,482.4,723,11.863420135072872,0.024592496134064827,0.0,,
50105437,SWEETGREEN,Salads,"1740 BROADWAY, MANHATTAN, NY 10019",163,Midtown North,8000.0,664.0,2.5,0.6,0.4,664.0,807,27.658084192741338,0.04165374125412852,0.0,,
50014124,EVERGREEN ON 38,Chinese,"10 EAST   38 STREET, MANHATTAN, NY 10016",170,Murray Hill,4345.349999999999,260.72099999999995,1.2,0.3,0.7,219.00563999999991,846,34.2426856426272,0.15635526848818695,0.0,,
50139934,LE CAFE COFFEE,Coffee/Tea,"561 10 AVENUE, MANHATTAN, NY 10036",246,West Chelsea/Hudson Yards,1018.3333333333334,84.52166666666668,3.0,0.7,0.3,76.06950000000002,798,25.635722509826966,0.3370039570370117,0.0,,
40388672,NECTAR,American,"1090 MADISON AVENUE, MANHATTAN, NY 10028",236,Upper East Side North,3535.0,212.1,1.2,0.2,0.8,203.616,1188,68.56936719252074,0.336758246859386,0.0,,
50152628,ANGELINA BAKERY GRAND,Bakery Products/Desserts,"450 LEXINGTON AVENUE, MANHATTAN, NY 10017",162,Midtown East,2723.5,226.0505,3.0,0.7,0.3,203.44545,709,14.368046127218816,0.07062358055792753,0.0,,
50113500,THE CORNER LOUNGE,Italian,"32 EAST  130 STREET, MANHATTAN, NY 10037",42,Central Harlem North,840.0,46.2,1.0,0.1,0.9,41.580000000000005,146,27.783813869112972,0.6682013917535586,0.0,,
50152716,SHAKE SHACK #1525,American,"10 COLUMBUS CIRCLE, MANHATTAN, NY 10019",142,Lincoln Square East,455.2894736842105,27.31736842105263,1.2,0.2,0.8,26.22467368421053,744,49.14411052547372,1.8739646150511544,11.12973845589572,,
50060390,CHOP'T,Salads,"350 5 AVENUE, MANHATTAN, NY 10118",164,Midtown South,1119.0,92.877,2.5,0.6,0.4,92.877,745,12.732599060533557,0.13709098119592103,0.0,,
41151907,THE BACK ROOM,American,"102 NORFOLK STREET, MANHATTAN, NY 10002",232,Two Bridges/Seward Park,600.0,36.0,1.2,0.2,0.8,34.559999999999995,162,21.76574747572163,0.6297959339039824,0.0,,
50002480,CARNEGIE HALL-WEILL CAFE,American,"881 7 AVENUE, MANHATTAN, NY 10019",163,Midtown North,1964.325,117.8595,1.2,0.2,0.8,113.14512,807,48.1555215473652,0.42560847120375317,0.0,,
50186368,CANTINA HARLEM,Mexican,"355 EAST  116 STREET, MANHATTAN, NY 10029",74,East Harlem North,320.0,21.44,1.8,0.4,0.6,23.155200000000004,309,20.078001808702,0.8671055231093662,0.17383507098663822,,
41120682,SANT AMBROEUS,Italian,"1000 MADISON AVENUE, MANHATTAN, NY 10075",236,Upper East Side North,8000.0,440.0,1.0,0.1,0.9,396.0,1188,75.34460483715645,0.19026415362918297,0.0,,
50146399,DUNKIN DONUTS,Donuts,"275 MADISON AVENUE, MANHATTAN, NY 10016",170,Murray Hill,3515.7875000000004,291.81036250000005,3.0,0.8,0.1999999999999999,175.08621749999998,846,12.569366319831191,0.07178958172325126,0.0,,
50005547,DUNKIN',Donuts,"48 WEST   37 STREET, MANHATTAN, NY 10018",164,Midtown South,800.0,66.4,3.0,0.8,0.1999999999999999,39.84,745,7.312957797835843,0.18355817765652213,0.0,,
50065982,EL CASTILLO DE MADISON,Latin American,"207 MADISON STREET, MANHATTAN, NY 10002",232,Two Bridges/Seward Park,720.0,43.2,1.2,0.2,0.8,41.472,162,21.76574747572163,0.5248299449199852,0.0,,
50106335,MASALA KING,Indian,"64 EAST   34 STREET, MANHATTAN, NY 10016",164,Midtown South,3939.75,216.68625,1.0,0.15,0.85,184.1833125,745,23.270419433091888,0.12634379910553453,0.0,,
41606173,ALLIANZ CAFETERIA,American,"1633 BROADWAY, MANHATTAN, NY 10019",230,Times Sq/Theatre District,1514.725,90.8835,1.2,0.2,0.8,87.24816,1059,33.42320258989678,0.38308203393512,0.0,,
50073766,JOE JR.,American,"167 3 AVENUE, MANHATTAN, NY 10003",107,Gramercy,2295.0,137.7,1.2,0.2,0.8,132.19199999999998,518,28.3623013663918,0.21455384112799417,0.0,,
50161736,ESCHEL,Jewish/Kosher,"507 COLUMBUS AVENUE, MANHATTAN, NY 10024",239,Upper West Side South,666.6666666666666,39.99999999999999,1.1,0.15,0.85,37.39999999999999,830,46.26733300465957,1.2370944653652294,2.889767889793538,,
50166684,BEST WESTERN PREMIER,American,"50 WEST   36 STREET, MANHATTAN, NY 10018",164,Midtown South,2370.0,142.2,1.2,0.2,0.8,136.512,745,22.16874256874238,0.16239409406310348,0.0,,
50075962,CHAMPION PIZZA,Pizza,"17 CLEVELAND PLACE, MANHATTAN, NY 10012",144,Little Italy/NoLiTa,436.2666666666667,29.22986666666667,1.8,0.5,0.5,26.306880000000003,475,16.21212546077088,0.6162694116813122,0.0,,
41621699,MI PASO CENTRO AMERICANO RESTAURANT,Latin American,"4129 BROADWAY, MANHATTAN, NY 10033",244,Washington Heights South,898.0,53.88,1.2,0.2,0.8,51.7248,99,8.699061579574188,0.16817970450488332,0.0,,
50049617,BAKERY MOCANA,Bakery Products/Desserts,"1540 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10040",243,Washington Heights North,800.0,66.4,3.0,0.7,0.3,59.76000000000001,79,4.030370041110964,0.0674426044362611,0.0,,
50123284,STARBUCKS,Coffee/Tea,"444 MADISON AVENUE, MANHATTAN, NY 10022",161,Midtown Center,8000.0,664.0,3.0,0.7,0.3,597.6000000000001,1222,16.353036737833943,0.027364519306951034,0.0,,
50186403,OMAKASE BY TENTO,Japanese,"106 AVENUE B, MANHATTAN, NY 10009",79,East Village,800.0,44.0,1.0,0.15,0.85,37.4,723,18.137150135992098,0.48495053839551067,0.0,,
50112178,BUTLER,Coffee/Tea,"177 LAFAYETTE STREET, MANHATTAN, NY 10013",144,Little Italy/NoLiTa,3528.7000000000003,292.88210000000004,3.0,0.7,0.3,263.59389000000004,475,10.773602707721102,0.040871974337952595,0.0,,
40367338,"TAP ROOM, GRAB & GO",American,"180 CENTRAL PARK SOUTH, MANHATTAN, NY 10019",163,Midtown North,340.0,20.4,1.2,0.2,0.8,19.584,807,48.1555215473652,2.4589216476391544,21.36676687384313,,
50136934,EL NUEVO CAPRI II RESTAURANT,Latin American,"1497 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10033",243,Washington Heights North,875.0,52.5,1.2,0.2,0.8,50.400000000000006,79,8.833237504943419,0.1752626489076075,0.0,,
41114768,PUFFY'S TAVERN,American,"81 HUDSON STREET, MANHATTAN, NY 10013",231,TriBeCa/Civic Center,780.0,46.8,1.2,0.2,0.8,44.928,535,28.13925008058047,0.6263187785029486,0.0,,
50182884,WANGLANG,Thai,"49 WEST   24 STREET, MANHATTAN, NY 10010",234,Union Sq,1757.6,96.668,1.0,0.15,0.85,82.16779999999999,707,29.961546211501336,0.3646385349431449,0.0,,
50133885,THE SPA CLUB,Korean,"22 WEST   32 STREET, MANHATTAN, NY 10001",164,Midtown South,1360.2642857142855,74.8145357142857,1.0,0.15,0.85,63.59235535714284,745,23.270419433091888,0.3659310824768515,0.0,,
50078316,ZUCKER'S BAGELS & SMOKED FISH,Bagels/Pretzels,"40 EAST   23 STREET, MANHATTAN, NY 10010",234,Union Sq,586.0,48.638000000000005,3.0,0.8,0.1999999999999999,29.1828,707,9.415710087762063,0.3226458766040977,0.0,,
50124335,STARBUCKS,Coffee/Tea,"55 BROAD ST, MANHATTAN, NY 10004",88,Financial District South,8000.0,664.0,3.0,0.7,0.3,597.6000000000001,177,8.964695877214371,0.015001164453169962,0.0,,
41680991,BLAKE AND TODD,American,"52 EAST   53 STREET, MANHATTAN, NY 10022",161,Midtown Center,5646.650000000001,338.79900000000004,1.2,0.2,0.8,325.24704,1222,35.84044540796926,0.11019453215613971,0.0,,
50118034,THE ELK ON MOTT,Coffee/Tea,"228 MOTT STREET, MANHATTAN, NY 10012",144,Little Italy/NoLiTa,357.20000000000005,29.647600000000004,3.0,0.7,0.3,26.68284000000001,475,10.773602707721102,0.4037652179348637,0.0,,
50178911,5 PENN COFFEE BAR,American,"5 PENN PLAZA, MANHATTAN, NY 10001",68,East Chelsea,530.4375,31.82625,1.2,0.2,0.8,30.5532,862,36.46981227307901,1.1936495120995185,2.4698158663503285,,
50168389,BEFINE CHA,Chinese,"67 BAYARD STREET, MANHATTAN, NY 10013",45,Chinatown,480.0,28.8,1.2,0.3,0.7,24.192,140,10.26817886401396,0.42444522420692626,0.0,,
50105465,LE PAIN QUOTIDIEN,Sandwiches/Salads/Mixed Buffet,"70 WEST   40 STREET, MANHATTAN, NY 10018",164,Midtown South,8000.0,664.0,2.5,0.6,0.4,664.0,745,12.732599060533557,0.019175600994779454,0.0,,
50165007,DELI DELIGHTS,American,"105 AVENUE A, MANHATTAN, NY 10009",79,East Village,3615.6,216.936,1.2,0.2,0.8,208.25856,723,17.278494418697996,0.08296655090046717,0.0,,
50132265,LOBSTER STEAKHOUSE RESTAURANT,Latin American,"701 WEST  179 STREET, MANHATTAN, NY 10033",244,Washington Heights South,1500.0,90.0,1.2,0.2,0.8,86.4,99,8.699061579574188,0.10068358309692346,0.0,,
50133309,POTBELLY,Sandwiches,"280 BROADWAY, MANHATTAN, NY 10007",231,TriBeCa/Civic Center,8000.0,664.0,2.5,0.6,0.4,664.0,535,16.161755139206484,0.024339992679527838,0.0,,
50077236,MANHATTA,New American,"28 LIBERTY STREET, MANHATTAN, NY 10005",87,Financial District North,8000.0,400.0,0.8,0.05,0.95,304.0,303,25.47822774970391,0.08380995970297338,0.0,,
50148667,DA BAO BAKERY,Chinese,"90 EAST BROADWAY, MANHATTAN, NY 10002",45,Chinatown,830.0,49.8,1.2,0.3,0.7,41.832,140,10.26817886401396,0.24546229833653566,0.0,,
50100556,GRAB AND GO,Jewish/Kosher,"20 WEST   47 STREET, MANHATTAN, NY 10036",161,Midtown Center,2763.8250000000003,165.82950000000002,1.1,0.15,0.85,155.05058250000002,1222,37.62153828644466,0.24264041888681492,0.0,,
50148482,NICCOLO PIZZERIA,Pizza,"2127 AMSTERDAM AVENUE, MANHATTAN, NY 10032",244,Washington Heights South,240.0,16.080000000000002,1.8,0.5,0.5,14.472,99,5.972778634443997,0.412712730406578,0.0,,
40918997,FAMOUS RAY'S PIZZA,Pizza,"736 7 AVENUE, MANHATTAN, NY 10019",230,Times Sq/Theatre District,1207.5,80.9025,1.8,0.5,0.5,72.81225,1059,22.948382247617154,0.31517199712434585,0.0,,
41552593,TARALLUCCI E VINO,Italian,"475 COLUMBUS AVENUE, MANHATTAN, NY 10024",239,Upper West Side South,2000.0,110.0,1.0,0.1,0.9,99.0,830,48.43210365483348,0.48921316823064126,0.0,,
50045305,DOMINO'S,Pizza,"440 EAST   14 STREET, MANHATTAN, NY 10009",79,East Village,1593.75,106.78125,1.8,0.5,0.5,96.103125,723,11.863420135072872,0.12344468647687441,0.0,,
50175510,VAL PIZZA,Pizza,"166 WEST   46 STREET, MANHATTAN, NY 10036",230,Times Sq/Theatre District,2400.0,160.8,1.8,0.5,0.5,144.72000000000003,1059,22.948382247617154,0.1585709110531865,0.0,,
50105514,SEMICOLON,Coffee/Tea,"9 EDWARD M MORGAN PLACE, MANHATTAN, NY 10032",244,Washington Heights South,4731.0,392.673,3.0,0.7,0.3,353.4057000000001,99,3.9691491547095907,0.011231140739126703,0.0,,
50060822,NOBU,Japanese,"195 BROADWAY, MANHATTAN, NY 10007",261,World Trade Center,1031.25,56.71875,1.0,0.15,0.85,48.2109375,234,31.784480919729333,0.6592794616310735,0.0,,
41703394,PIONEERS BAR & LOUNGE,American,"134 WEST   29 STREET, MANHATTAN, NY 10001",186,Penn Station/Madison Sq West,788.75,47.325,1.2,0.2,0.8,45.432,695,38.56167040638218,0.8487777427007874,0.10772897996629044,,
50171386,TACO MIX,Mexican,"234 EAST  116 STREET, MANHATTAN, NY 10029",74,East Harlem North,200.0,13.4,1.8,0.4,0.6,14.472,309,20.078001808702,1.3873688369749861,4.501594295144514,,
50187489,THE ADDISON,Other,"214 WEST   39 STREET, MANHATTAN, NY 10018",100,Garment District,2157.6,129.456,1.1,0.2,0.8,113.92128,539,26.83990434853772,0.23560044575111622,0.0,,
50034637,WOLFE TONE'S PUB & KITCHEN,Irish,"37 EAST   29 STREET, MANHATTAN, NY 10016",164,Midtown South,1758.75,96.73125,1.0,0.1,0.9,87.058125,745,24.35920319767414,0.2798039033998738,0.0,,
50117993,MCDONALD'S,American,"102 1 AVENUE, MANHATTAN, NY 10009",79,East Village,357.20000000000005,21.432,1.2,0.2,0.8,20.574720000000003,723,17.278494418697996,0.8397924452288047,0.07937814411724387,,
40949905,KA WAH BAKERY,Chinese,"9 ELDRIDGE STREET, MANHATTAN, NY 10002",148,Lower East Side,1101.6,66.09599999999999,1.2,0.3,0.7,55.52063999999999,434,14.416450382310098,0.25965929755691036,0.0,,
50149226,HEAVENLY MARKET & PIZZA,American,"1671 YORK AVENUE, MANHATTAN, NY 10128",262,Yorkville East,1040.0,62.4,1.2,0.2,0.8,59.904,365,70.72137464224873,1.180578502975573,2.347828554249928,,
50108935,EPICES BAKERY,Bakery Products/Desserts,"104 WEST   70 STREET, MANHATTAN, NY 10023",142,Lincoln Square East,4608.5,382.5055,3.0,0.7,0.3,344.2549500000001,744,22.42314334331759,0.06513528227645697,0.0,,
41138581,COLUMBUS CAFE,Sandwiches,"556 COLUMBUS AVENUE, MANHATTAN, NY 10024",238,Upper West Side North,2080.0,172.64,2.5,0.6,0.4,172.64,524,30.635059986884897,0.1774505328248662,0.0,,
50114980,787 COFFEE,Coffee/Tea,"159 2 AVENUE, MANHATTAN, NY 10003",79,East Village,2249.6,186.7168,3.0,0.7,0.3,168.04512000000005,723,7.883714914452477,0.04691427465702351,0.0,,
50175890,SORATE,Coffee/Tea,"30 EAST   18 STREET, MANHATTAN, NY 10003",234,Union Sq,331.0,27.473000000000003,3.0,0.7,0.3,24.725700000000007,707,13.023451146215573,0.5267171868224385,0.0,,
50082810,GOSPEL,Mediterranean,"281 LAFAYETTE STREET, MANHATTAN, NY 10012",144,Little Italy/NoLiTa,2500.0,150.0,1.2,0.2,0.8,144.0,475,23.612172215077734,0.16397341816026204,0.0,,
50118593,DIM SUM SAM,Chinese,"28 EAST   23 STREET, MANHATTAN, NY 10010",234,Union Sq,494.0,29.64,1.2,0.3,0.7,24.8976,707,25.651189760350636,1.03026756636586,1.104966614868161,,
